fat_tree,nb_roots,nb_proc,size,rank,communication_time,computation_time
"2;24,48;1,2;1,1",2,144,6600,92,2.83914266,15.08977387
"2;24,48;1,2;1,1",2,144,6600,93,2.839419,15.08947836
"2;24,48;1,2;1,1",2,144,6600,94,2.83941887,15.08948485
"2;24,48;1,2;1,1",2,144,6600,95,2.90316888,15.08965443
"2;24,48;1,2;1,1",2,144,6600,96,2.9033062,15.08951838
"2;24,48;1,2;1,1",2,144,6600,97,2.90342185,15.08943943
"2;24,48;1,2;1,1",2,144,6600,98,2.90322983,15.08963545
"2;24,48;1,2;1,1",2,144,6600,99,2.90334995,15.08947464
"2;24,48;1,2;1,1",2,144,6600,100,2.90324471,15.08957987
"2;24,48;1,2;1,1",2,144,6600,101,2.90323958,15.08958501
"2;24,48;1,2;1,1",2,144,6600,102,2.90334603,15.08947856
"2;24,48;1,2;1,1",2,144,6600,103,2.83933434,15.08957656
"2;24,48;1,2;1,1",2,144,6600,104,2.8390389,15.08986624
"2;24,48;1,2;1,1",2,144,6600,105,2.83963685,15.08925732
"2;24,48;1,2;1,1",2,144,6600,106,2.83960361,15.0893076
"2;24,48;1,2;1,1",2,144,6600,107,2.90433731,15.088486
"2;24,48;1,2;1,1",2,144,6600,108,2.92098807,15.0895501
"2;24,48;1,2;1,1",2,144,6600,109,2.9210584,15.08949301
"2;24,48;1,2;1,1",2,144,6600,110,2.92096237,15.08957579
"2;24,48;1,2;1,1",2,144,6600,111,2.92104697,15.08949119
"2;24,48;1,2;1,1",2,144,6600,112,2.92096982,15.08956834
"2;24,48;1,2;1,1",2,144,6600,113,2.92090978,15.08962839
"2;24,48;1,2;1,1",2,144,6600,114,2.92111643,15.08944234
"2;24,48;1,2;1,1",2,144,6600,115,2.85635217,15.08941571
"2;24,48;1,2;1,1",2,144,6600,116,2.85618344,15.08959263
"2;24,48;1,2;1,1",2,144,6600,117,2.8565527,15.08922278
"2;24,48;1,2;1,1",2,144,6600,118,2.85440647,15.09136014
"2;24,48;1,2;1,1",2,144,6600,119,2.92117236,15.08936453
"2;24,48;1,2;1,1",2,144,6600,120,2.92097928,15.0895798
"2;24,48;1,2;1,1",2,144,6600,121,2.92087334,15.08966482
"2;24,48;1,2;1,1",2,144,6600,122,2.92089777,15.08966091
"2;24,48;1,2;1,1",2,144,6600,123,2.92105823,15.08949762
"2;24,48;1,2;1,1",2,144,6600,124,2.92099363,15.08954454
"2;24,48;1,2;1,1",2,144,6600,125,2.92107322,15.08946367
"2;24,48;1,2;1,1",2,144,6600,126,2.92105125,15.08948691
"2;24,48;1,2;1,1",2,144,6600,127,2.85620693,15.08956096
"2;24,48;1,2;1,1",2,144,6600,128,2.85579804,15.09002366
"2;24,48;1,2;1,1",2,144,6600,129,2.85672892,15.08903897
"2;24,48;1,2;1,1",2,144,6600,130,2.85631376,15.08946084
"2;24,48;1,2;1,1",2,144,6600,131,2.92038497,15.09015191
"2;24,48;1,2;1,1",2,144,6600,132,2.9791526,15.08956705
"2;24,48;1,2;1,1",2,144,6600,133,2.97903013,15.08968952
"2;24,48;1,2;1,1",2,144,6600,134,2.97905905,15.08971717
"2;24,48;1,2;1,1",2,144,6600,135,2.97920718,15.08954004
"2;24,48;1,2;1,1",2,144,6600,136,2.97918105,15.08953988
"2;24,48;1,2;1,1",2,144,6600,137,2.97924551,15.08948442
"2;24,48;1,2;1,1",2,144,6600,138,2.97913674,15.08958419
"2;24,48;1,2;1,1",2,144,6600,139,2.9483874,15.08944901
"2;24,48;1,2;1,1",2,144,6600,140,2.94872127,15.08910387
"2;24,48;1,2;1,1",2,144,6600,141,2.9477526,15.09008779
"2;24,48;1,2;1,1",2,144,6600,142,2.94764246,15.09025892
"2;24,48;1,2;1,1",2,144,6600,143,2.97961418,15.08913081
"2;24,48;1,1;1,1",1,144,6600,0,5.45388542,15.29466906
"2;24,48;1,1;1,1",1,144,6600,1,5.45250663,15.29585031
"2;24,48;1,1;1,1",1,144,6600,2,5.45373919,15.29463089
"2;24,48;1,1;1,1",1,144,6600,3,5.45375068,15.29459988
"2;24,48;1,1;1,1",1,144,6600,4,5.45352596,15.29481816
"2;24,48;1,1;1,1",1,144,6600,5,5.4534612,15.29495054
"2;24,48;1,1;1,1",1,144,6600,6,5.45366455,15.29467956
"2;24,48;1,1;1,1",1,144,6600,7,5.4226315,15.29471519
"2;24,48;1,1;1,1",1,144,6600,8,5.42260429,15.29467858
"2;24,48;1,1;1,1",1,144,6600,9,5.42227019,15.29506069
"2;24,48;1,1;1,1",1,144,6600,10,5.42266856,15.29459458
"2;24,48;1,1;1,1",1,144,6600,11,5.45372543,15.29462534
"2;24,48;1,1;1,1",1,144,6600,12,5.45375941,15.29459131
"2;24,48;1,1;1,1",1,144,6600,13,5.45356069,15.29478343
"2;24,48;1,1;1,1",1,144,6600,14,5.45364689,15.29469722
"2;24,48;1,1;1,1",1,144,6600,15,5.45362295,15.29472981
"2;24,48;1,1;1,1",1,144,6600,16,5.45366828,15.29467584
"2;24,48;1,1;1,1",1,144,6600,17,5.45373637,15.29462057
"2;24,48;1,1;1,1",1,144,6600,18,5.45368847,15.29465565
"2;24,48;1,1;1,1",1,144,6600,19,5.41959006,15.29464098
