topology,nb_roots,nb_proc,size,rank,communication_time,computation_time
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1754,0.54696376,0.28665654
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4672,0.54762099,0.2860176
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2968,0.5432012,0.29036957
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2657,0.54750666,0.28616265
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3335,0.54510881,0.28850134
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3603,0.54732277,0.28629366
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2100,0.54566015,0.28797681
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4988,0.54624487,0.28741056
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4142,0.54725069,0.2864126
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2228,0.54661963,0.28695225
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3931,0.54651642,0.28711267
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3930,0.54768197,0.28596163
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2749,0.54656872,0.28707145
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5229,0.54742858,0.28622081
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6966,0.54620335,0.287397
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3933,0.54887672,0.28485271
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3602,0.54676666,0.28685956
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2656,0.54727375,0.28642315
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4812,0.54819874,0.28547785
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4235,0.54738641,0.2862432
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7023,0.54826013,0.28541336
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2477,0.54594218,0.28775771
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2750,0.54656971,0.28711769
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5322,0.5466009,0.28707961
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5073,0.5463798,0.28729981
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5077,0.54557377,0.28812103
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6691,0.54548681,0.28815817
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2474,0.54666509,0.28703548
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5184,0.54753227,0.2862277
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4057,0.54886165,0.28490517
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7240,0.54734426,0.28639927
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6558,0.54678847,0.28695795
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6754,0.5459262,0.28778947
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3875,0.54693307,0.28681903
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2838,0.545658,0.28805277
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6694,0.54598446,0.28776798
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2316,0.54707388,0.28671325
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7147,0.54659594,0.28714058
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7201,0.54593059,0.28782009
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4719,0.54667862,0.2870605
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7115,0.54825361,0.28552172
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1752,0.54750327,0.28628882
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2475,0.54723244,0.28651401
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,8159,0.54494315,0.28879693
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6561,0.54416613,0.28957334
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7024,0.54752492,0.28628213
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5412,0.54889942,0.28492245
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2672,0.54703613,0.28675513
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7716,0.54685596,0.28694005
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2294,0.54648941,0.28728498
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7026,0.54649487,0.28729643
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7324,0.54678609,0.28699836
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6559,0.54633379,0.28743977
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7202,0.54655458,0.28724951
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2765,0.54395333,0.28982625
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3964,0.54675422,0.28704932
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6847,0.54485877,0.28895483
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2217,0.54804663,0.28579805
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2839,0.54570632,0.28807607
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3782,0.54478126,0.28900651
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5263,0.54634374,0.28747728
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7053,0.54559145,0.28816963
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4237,0.5470784,0.28682881
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7996,0.54867615,0.28520282
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4772,0.54682146,0.28702117
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7204,0.54650541,0.28730338
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2015,0.54509056,0.28872267
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6967,0.54733821,0.28653621
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,8396,0.54786919,0.28603791
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7993,0.5476143,0.28624686
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4238,0.54479196,0.28901359
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2660,0.5450029,0.28889306
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4447,0.54662982,0.28721501
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,8211,0.54846505,0.28540654
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3422,0.54633605,0.28754154
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2841,0.54620203,0.2876335
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4771,0.5445698,0.28921646
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,8490,0.54679313,0.28706662
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6665,0.54608599,0.2877903
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4769,0.54667336,0.28710525
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4145,0.54695813,0.2869174
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1922,0.54718121,0.28667022
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4901,0.54826496,0.28560726
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7030,0.54850979,0.28533699
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5141,0.54695651,0.2869128
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2317,0.54663986,0.2872571
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4993,0.54697018,0.28692274
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2753,0.54639762,0.28747021
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4994,0.54691483,0.28698451
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2754,0.5471436,0.28675399
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5443,0.54712515,0.28678045
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4144,0.54723719,0.2866722
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1847,0.54649931,0.28735291
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3239,0.54605102,0.28784242
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2661,0.54696566,0.28689863
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2487,0.54760914,0.28632213
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5505,0.54646582,0.28745709
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7994,0.54741691,0.28645391
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3425,0.54581123,0.28807856
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4324,0.54742096,0.28649949
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7844,0.5479723,0.28595435
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7661,0.54513154,0.28880748
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3238,0.54585617,0.28805659
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1938,0.54708941,0.28681604
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4059,0.54759772,0.28633756
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5173,0.54589886,0.28803579
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5442,0.54703356,0.28687998
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4060,0.54686417,0.28709731
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5085,0.54606543,0.28784091
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6936,0.54797529,0.28597221
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7293,0.54741028,0.28645929
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3236,0.54540354,0.28851059
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4900,0.5468095,0.28714346
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2031,0.54668497,0.287239
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3058,0.54638142,0.28753763
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2756,0.54698286,0.28698083
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5510,0.54784055,0.28611637
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4619,0.5489435,0.28501903
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6783,0.54776719,0.28619557
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2663,0.54888206,0.28511767
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6876,0.5475626,0.28640276
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3151,0.54596768,0.28795816
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1761,0.54540519,0.28850724
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7570,0.54577228,0.28817329
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5324,0.54571061,0.28823309
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4148,0.546073,0.28790487
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6382,0.54560558,0.28833327
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4951,0.54632915,0.28763783
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4858,0.54614671,0.28782399
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4815,0.54690121,0.28709295
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2845,0.54698699,0.28701545
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5539,0.54864047,0.28538995
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2407,0.54683756,0.28721784
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4721,0.54590174,0.28808865
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4327,0.54706779,0.28694592
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5231,0.54549798,0.28843703
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4629,0.54665434,0.28736365
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6956,0.54741233,0.28659519
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2584,0.54609899,0.28795113
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4241,0.5468044,0.28721456
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5260,0.54710111,0.28691776
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3605,0.54535234,0.2886477
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4805,0.54693828,0.28708833
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2398,0.54791155,0.28609585
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5261,0.54967179,0.28444803
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2673,0.54761644,0.28645518
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2591,0.54777528,0.2863003
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5721,0.54858309,0.28549454
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,8304,0.54727569,0.286741
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6692,0.547221,0.28679838
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5276,0.54746044,0.28660295
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5722,0.54822661,0.28584671
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4903,0.54664082,0.2873992
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5628,0.54835635,0.28572483
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4677,0.54732254,0.28669477
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4326,0.54745454,0.28655408
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4996,0.5462746,0.28777512
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2305,0.54435127,0.28963531
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5353,0.54626758,0.28780609
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5354,0.54788794,0.28617336
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4704,0.54840016,0.28567524
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5042,0.54982212,0.28432573
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5540,0.54649908,0.2875341
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2766,0.54615547,0.28790747
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7753,0.54842554,0.28565236
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5629,0.5452592,0.28881267
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2104,0.54787467,0.28624148
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7208,0.54750516,0.28659078
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2319,0.54705525,0.28701748
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4674,0.54785958,0.2862081
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2857,0.54737266,0.28674112
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4630,0.54781987,0.28630083
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5508,0.54680972,0.28734235
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4708,0.54793883,0.28620798
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3336,0.54762589,0.28650451
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5507,0.54578131,0.28832192
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6473,0.54598075,0.28811081
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5072,0.54755138,0.28661294
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3424,0.54528802,0.2888234
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3966,0.54780296,0.28632584
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4675,0.54677338,0.28736873
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7057,0.5465464,0.28757799
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2307,0.54736597,0.28678576
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3876,0.54641376,0.28772026
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2397,0.54760599,0.28658823
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6476,0.54668451,0.28742095
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2304,0.54717989,0.28697722
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5000,0.54838321,0.28578472
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2106,0.54802059,0.28615023
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4907,0.54779529,0.28636636
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7235,0.54864792,0.28553093
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4956,0.54796229,0.28623751
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6474,0.54576736,0.28835876
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2107,0.54786611,0.28631446
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2472,0.54888386,0.28529068
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2583,0.54788582,0.28628953
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4116,0.54791232,0.28625401
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3783,0.5467044,0.28745747
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4117,0.54550824,0.28867181
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2586,0.54600784,0.28806242
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4212,0.54737509,0.28682204
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4209,0.54754058,0.28664364
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2120,0.54802608,0.28620501
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2409,0.54644451,0.28776055
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2412,0.54845722,0.28576429
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4119,0.54718037,0.28701051
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7142,0.54777051,0.28633846
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2489,0.54666524,0.28753176
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6293,0.54466653,0.28946154
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6565,0.54554683,0.28862582
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2400,0.54706182,0.2870899
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6958,0.5472292,0.28693627
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4210,0.54758047,0.28658454
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4863,0.54718365,0.28703782
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6600,0.54502489,0.28920683
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4333,0.54751396,0.28673633
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3153,0.5458183,0.28837811
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7021,0.54725704,0.28698491
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5551,0.54728234,0.28696489
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7387,0.54806167,0.28617939
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7148,0.54832796,0.28593412
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4244,0.54850945,0.28576569
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4816,0.54872725,0.28554863
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3060,0.54465666,0.28954174
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3427,0.54591504,0.28831822
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3693,0.54786183,0.28643663
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5552,0.54773832,0.28652523
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,8160,0.54781024,0.28646409
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4329,0.54831406,0.28593918
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4029,0.54885265,0.28545399
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4301,0.54714602,0.28714773
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4983,0.54815253,0.28614559
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5175,0.54916776,0.28514985
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5369,0.54715727,0.28712695
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4149,0.54667009,0.28761631
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4151,0.54806427,0.28620986
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2122,0.54734771,0.28686792
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3518,0.54683675,0.28741493
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7755,0.54831912,0.28596184
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5599,0.54721905,0.28708514
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3515,0.54538649,0.28886829
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2410,0.54731603,0.28698817
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3843,0.54824484,0.28603493
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5554,0.54602122,0.28824365
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4538,0.5476418,0.28666834
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2387,0.54949288,0.28485811
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3750,0.54699269,0.28730432
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4242,0.54663051,0.28765893
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2123,0.54803644,0.28628587
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3517,0.5449063,0.28937672
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4711,0.54859054,0.28572932
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4710,0.54696313,0.28732491
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5460,0.54785897,0.28645423
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3242,0.54596157,0.28825981
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4890,0.54881642,0.28553582
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3967,0.54772328,0.28658515
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4587,0.54808748,0.28625249
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5445,0.54702157,0.287317
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3694,0.54673554,0.28760376
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6385,0.54723746,0.28705222
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7478,0.54650889,0.28780367
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7144,0.549586,0.28478926
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5414,0.54810009,0.28624875
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6384,0.54624626,0.28806279
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5176,0.54975078,0.2846767
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5323,0.5484602,0.2858945
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7060,0.54868988,0.28569884
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1756,0.54689841,0.28746946
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,8071,0.54813001,0.28624646
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7110,0.54814229,0.28622597
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2675,0.54916962,0.28523442
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5230,0.54678094,0.28758237
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2501,0.54738241,0.28696498
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6849,0.54697521,0.28742744
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2499,0.54844078,0.28597846
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2768,0.5474264,0.28690329
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7241,0.54767334,0.28670668
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5043,0.54775292,0.28657902
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2751,0.54912757,0.28529831
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6756,0.54753978,0.28683375
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2969,0.54600269,0.28837461
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4953,0.54627845,0.28808614
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4987,0.54952695,0.28487786
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2658,0.54926257,0.28516569
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,8070,0.54818434,0.28623684
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4894,0.5471361,0.28725001
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7756,0.54707467,0.28734658
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3243,0.54599454,0.28837336
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5596,0.5485029,0.28596396
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7237,0.54757255,0.28681625
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4954,0.54783789,0.28657901
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2573,0.54723537,0.2872112
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5597,0.54776925,0.28662728
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7902,0.54835085,0.28606082
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4720,0.54589165,0.28854873
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4860,0.54720002,0.28722338
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,8073,0.54591085,0.28844962
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6757,0.54595963,0.28845079
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2229,0.54818973,0.28626359
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2498,0.54810234,0.28635844
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5188,0.54794387,0.28644261
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6959,0.54732716,0.28710171
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4494,0.54744715,0.28698965
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5045,0.54793775,0.28654403
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7845,0.5476309,0.28681917
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3932,0.54895442,0.28552576
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4861,0.54715858,0.28727768
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6471,0.54615246,0.2882444
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6850,0.54756214,0.2868954
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4539,0.54735078,0.28710472
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5143,0.54787321,0.28656137
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3604,0.54701169,0.28745969
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5690,0.54901239,0.28545318
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5724,0.54791584,0.28654035
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5144,0.54736743,0.28710232
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1848,0.54906444,0.28548075
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7847,0.54769582,0.28675138
